人	重	元音	无声化	无声化（二进制）	音节（说的）	音节（预期）	词	前辅音（预期）	後辅音（预期）	前辅音（说的）	後辅音（说的）	笔记	怎么办？	Exclude
M3	2	a		FALSE	tɐ+r	tɐ+r	tɐrɐː	t	+r	t	+r			
M3	2	a		FALSE	tɐr	tɐr	tɐrlɐx	t	r	t	r			
M3	2	ǝ		FALSE	tǝŋ	tǝŋ	tǝŋsǝlx	t	ŋ	t	ŋ			
M3	2	ǝ		FALSE	tǝn	tǝn	tǝntʃilǝx	t	n	t	n			
M3	2	ǝ		FALSE	tǝ+w	tǝ+w	tǝwǝx	t	+w	t	+w			
M3	2	ǝ		FALSE	tǝw	tǝw	tǝwsǝx	t	w	t	w			
M3	2	ǝ		FALSE	tǝ+k	tǝ+k	tǝkǝː	t	+k	t	+k			
M3	2	ǝ		FALSE	tǝk	tǝk	tǝktǝx	t	k	t	k			
M3	2	ǝ		FALSE	tǝ+m	tǝ+m	tǝmiː	t	+m	t	+m			
M3	2	ǝ		FALSE	tǝm	tǝm	tǝmtʃix	t	m	t	m			
M3	2	ǝ		FALSE	tǝl	tǝl	tǝlxiː	t	l	t	l			
M3	2	ǝ		FALSE	tǝ+l	tǝ+l	tǝlǝx	t	+l	t	+l			
M3	2	ǝ		FALSE	tǝs	tǝs	tǝslǝx	t	s	t	s			
M3	2	ǝ		FALSE	tǝt	tǝt	tǝtlǝx	t	t	t	t			
M3	2	ǝ		FALSE	tǝ+t	tǝ+t	tǝtǝknǝx	t	+t	t	+t			
M3	2	ǝ		FALSE	tǝr	tǝr	tǝrwǝx	t	r	t	r			
M3	2	ǝ		FALSE	tǝ+r	tǝ+r	tǝriːx	t	+r	t	+r			
M3	2	i		FALSE	tiŋ	tiŋ	tiŋkɐr	t	ŋ	t	ŋ			
M3	2	i		FALSE	tik	tik	tiklǝx	t	k	t	k			
M3	2	ɔ		FALSE	tɔŋ	tɔŋ	tɔŋsɔlɔx	t	ŋ	t	ŋ			
M3	2	ɔ		FALSE	tʰɔw	tɔw	tɔwkɔr	t	w	tʰ	w			
M3	2	ɔ		FALSE	tɔ+w	tɔ+w	tɔwɔrtʃ̄ʰɔk	t	+w	t	+w			
M3	2	ɔ		FALSE	tɔ+x	tɔ+x	tɔxɔx	t	+x	t	+x			
M3	2	œ		FALSE	tœx	tœx	tœxtɔk	t	x	t	x			
M3	2	ɔ		FALSE	tɔk	tɔk	tɔkʃɔn	t	k	t	k			
M3	2	ɔ		FALSE	tɔ+k	tɔ+k	tɔkɔl	t	+k	t	+k			
M3	2	ɔ		FALSE	tɔ+m	tɔ+m	tɔmɔk	t	+m	t	+m			
M3	2	ɔ		FALSE	tɔm	tɔm	tɔmnɔːx	t	m	t	m	space character		
M3	2	ɔ		FALSE	tɔ+l	tɔ+l	tɔlɔː	t	+l	t	+l			
M3	2	ɔ		FALSE	tɔl	tɔl	tɔlkɔːn	t	l	t	l			
M3	2	ɔ		FALSE	tɔ+tʰ	tɔ+tʰ	tɔtʰɔr	t	+tʰ	t	+tʰ			
M3	2	ɔ		FALSE	tɔtʰ	tɔtʰ	tɔtʰnɔx	t	tʰ	t	tʰ			
M3	2	ɔ		FALSE	tɔ+j	tɔ+j	tɔjɔx	t	+j	t	+j			
M3	2	ɔ		FALSE	tɔj	tɔj	tɔjtʃʰɔx	t	j	t	j			
M3	2	ɔ		FALSE	tɔ+r	tɔ+r	tɔrɔn	t	+r	t	+r			
M3	2	ɔ		FALSE	tʰɔr	tɔr	tɔrkix	t	r	tʰ	r			
M3	2	ʊ		FALSE	tʰʊŋ	tʊŋ	tʊŋxɐl	t	ŋ	tʰ	ŋ			
M3	2	ʊ		FALSE	tʊn	tʊn	tʊntʊːr	t	n	t	n			
M3	2	ʊ		FALSE	tʊx	tʊx	tʊxtɐx	t	x	t	x			
M3	2	ʊ		FALSE	tʊ+k	tʊ+k	tʊkʊilɐŋ	t	+k	t	+k			
M3	2	ʊ		FALSE	tʊk	tʊk	tʊktʊi	t	k	t	k			
M3	2	ʊ		FALSE	tʊm	tʊm	tʊmwʊix	t	m	t	m			
M3	2	ʊ		FALSE	tʊ+l	tʊ+l	tʊlɐːn	t	+l	t	+l			
M3	2	ʊ		FALSE	tʊ+s	tʊ+s	tʊsɐx	t	+s	t	+s			
M3	2	ʊ		FALSE	tʊs	tʊs	tʊslɐx	t	s	t	s			
M3	2	ʊ		FALSE	tʊ+tʰ	tʊ+tʰ	tʊtʰɐx	t	+tʰ	t	+tʰ			
M3	2	ʊ		FALSE	tʊtʰ	tʊtʰ	tʊtʰmɐk	t	tʰ	t	tʰ			
M3	2	ʊ		FALSE	tʊr	tʊr	tʊrlɐx	t	r	t	r			
M3	2	ʊ		FALSE	tʊ+r	tʊ+r	tʊrɐix	t	+r	t	+r			
M3	2	o		FALSE	toŋ	toŋ	toŋkox	t	ŋ	t	ŋ			
M3	2	o		FALSE	ton	ton	tontʰkor	t	n	t	n			
M3	2	o		FALSE	to+x	to+x	toxox	t	+x	t	+x			
M3	2	o		FALSE	tox	tox	toxtok	t	x	t	x			
M3	2	o		FALSE	to+k	to+k	tokom	t	+k	t	+k			
M3	2	o		FALSE	tol	tol	tolkon	t	l	t	l			
M3	2	o		FALSE	tom	tom	tomnox	t	m	t	m			
M3	2	o		FALSE	tʰot	totʰ	totʰlox	t	tʰ	tʰ	t			
M3	2	o		FALSE	to+tʃʰ	to+tʃʰ	totʃʰoːt	t	+tʃʰ	t	+tʃʰ			
M3	2	o		FALSE	totʃ	totʃ	totʃrox	t	tʃ	t	tʃ			
M3	2	o		FALSE	to+r	to+r	toroː	t	+r	t	+r			
M3	2	o		FALSE	tor	tor	torwot	t	r	t	r			
M3	2	u		FALSE	tuk	tuŋ	tuŋnǝlt	t	ŋ	t	k			
M3	2	u		FALSE	tu+l	tu+l	tuliː	t	+l	t	+l			
M3	2	u		FALSE	tul	tul	tulrǝx	t	l	t	l			
M3	2	u		FALSE	tut	tut	tutnǝx	t	t	t	t			
M3	2	u		FALSE	tu+r	tu+r	turǝm	t	+r	t	+r			
M3	2	u		FALSE	tur	tur	turslǝx	t	r	t	r			
M3	2	a		FALSE	tʃʰɐŋ	tʃʰɐŋ	tʃʰɐŋkɐx	tʃʰ	ŋ	tʃʰ	ŋ			
M3	2	a		FALSE	tʃʰɐ+n	tʃʰɐ+n	tʃʰɐnɐx	tʃʰ	+n	tʃʰ	+n			
M3	2	a		FALSE	tʃʰɐ+w	tʃʰɐ+w	tʃʰɐwʊː	tʃʰ	+w	tʃʰ	+w			
M3	2	a		FALSE	tʃʰɐw	tʃʰɐw	tʃʰɐwtʃʰix	tʃʰ	w	tʃʰ	w			
M3	2	a		FALSE	tʃʰɐl	tʃʰɐx	tʃʰɐxlɐx	tʃʰ	x	tʃʰ	l			
M3	2	æ		FALSE	tʃæ+x	tʃʰæ+x	tʃʰæxilkɐn	tʃʰ	+x	tʃ	+x			
M3	2	a	半	TRUE	tʃʰɐ+k	tʃʰɐ+k	tʃʰɐkɐːlɐx	tʃʰ	+k	tʃʰ	+k			
M3	2	a		FALSE	tʃʰɐk	tʃʰɐk	tʃʰɐktɐː	tʃʰ	k	tʃʰ	k			
M3	2	a		FALSE	tʃʰɐm	tʃʰɐm	tʃʰɐmxɐk	tʃʰ	m	tʃʰ	m			
M3	2	a	全	TRUE	tʃʰɐl	tʃʰɐl	tʃʰɐlkix	tʃʰ	l	tʃʰ	l			
M3	2	a		FALSE	tʃʰɐ+l	tʃʰɐ+l	tʃʰɐlɐix	tʃʰ	+l	tʃʰ	+l			
M3	2	a		FALSE	tʃʰɐs	tʃʰɐs	tʃʰɐslɐx	tʃʰ	s	tʃʰ	s			
M3	2	a	半	TRUE	tʃɐ+s	tʃʰɐ+s	tʃʰɐsɐːr	tʃʰ	+s	tʃ	+s			
M3	2	a		FALSE	tʃʰɐ+t	tʃʰɐ+t	tʃʰɐtɐx	tʃʰ	+t	tʃʰ	+t			
M3	2	a		FALSE	tʃʰɐt	tʃʰɐt	tʃʰɐtkɐlɐŋ	tʃʰ	t	tʃʰ	t			
M3	2	a	全	TRUE	tʃʰɐtʃʰ	tʃʰɐtʃʰ	tʃʰɐtʃʰlɐk	tʃʰ	tʃʰ	tʃʰ	tʃʰ			
M3	2	a	半	TRUE	tʃʰɐ+tʃʰ	tʃʰɐ+tʃʰ	tʃʰɐtʃʰɐk	tʃʰ	+tʃʰ	tʃʰ	+tʃʰ			
M3	2	a	半	TRUE	tʃʰɐtʃʰ	tʃʰɐr	tʃʰɐrtʃʰɐx	tʃʰ	r	tʃʰ	tʃʰ			
M3	2	a		FALSE	tʃʰɐ+r	tʃʰɐ+r	tʃʰɐrʊːn	tʃʰ	+r	tʃʰ	+r			
M3	2	ǝ		FALSE	tʃʰǝ+n	tʃʰǝ+n	tʃʰǝnǝk	tʃʰ	+n	tʃʰ	+n			
M3	2	ǝ		FALSE	tʃʰǝŋ	tʃʰǝŋ	tʃʰǝŋxǝr	tʃʰ	ŋ	tʃʰ	ŋ			
M3	2	ǝ		FALSE	tʃʰǝn	tʃʰǝn	tʃʰǝntʰkǝr	tʃʰ	n	tʃʰ	n			
M3	2	ǝ		FALSE	tʃʰǝ+w	tʃʰǝ+w	tʃʰǝwǝr	tʃʰ	+w	tʃʰ	+w			
M3	2	ǝ		FALSE	tʃʰǝw	tʃʰǝw	tʃʰǝwtǝk	tʃʰ	w	tʃʰ	w			
M3	2	ǝ		FALSE	tʃǝk	tʃʰǝk	tʃʰǝktʃʰǝlǝx	tʃʰ	k	tʃ	k			
M3	2	ǝ		FALSE	tʃʰǝm	tʃʰǝm	tʃʰǝmtʃʰǝkǝr	tʃʰ	m	tʃʰ	m			
M3	2	ǝ		FALSE	tʃʰǝl	tʃʰǝl	tʃʰǝlmǝk	tʃʰ	l	tʃʰ	l			
M3	2	ǝ		FALSE	tʃʰǝ+l	tʃʰǝ+l	tʃʰǝliːx	tʃʰ	+l	tʃʰ	+l			
M3	2	ǝ		FALSE	tʃʰǝt	tʃʰǝt	tʃʰǝtkǝr	tʃʰ	t	tʃʰ	t			
M3	2	ǝ		FALSE	tʃǝ+tʃʰ	tʃʰǝ+tʃʰ	tʃʰǝtʃʰǝk	tʃʰ	+tʃʰ	tʃ	+tʃʰ			
M3	2	ǝ		FALSE	tʃǝtʃʰ	tʃʰǝtʃʰ	tʃʰǝtʃʰrǝx	tʃʰ	tʃʰ	tʃ	tʃʰ			
M3	2	ǝ		FALSE	tʃʰǝ+r	tʃʰǝ+r	tʃʰǝrik	tʃʰ	+r	tʃʰ	+r			
M3	2	ǝ		FALSE	tʃʰǝr	tʃʰǝr	tʃʰǝrwǝx	tʃʰ	r	tʃʰ	r			
M3	2	i		FALSE	tʃʰi+n	tʃʰi+n	tʃʰinǝː	tʃʰ	+n	tʃʰ	+n			
M3	2	i		FALSE	tʃʰiŋ	tʃʰiŋ	tʃʰiŋkǝx	tʃʰ	ŋ	tʃʰ	ŋ			
M3	2	i		FALSE	tʃʰin	tʃʰin	tʃʰintmɐn	tʃʰ	n	tʃʰ	n			
M3	2	i		FALSE	tʃʰiw	tʃʰiw	tʃʰiwtɐk	tʃʰ	w	tʃʰ	w			
M3	2	i	半	TRUE	tʃʰi+x	tʃʰi+x	tʃʰixǝwtʃʰ	tʃʰ	+x	tʃʰ	+x			
M3	2	i	半	TRUE	tʃʰix	tʃʰix	tʃʰɪxrʊːn	tʃʰ	x	tʃʰ	x			
M3	2	i		FALSE	tʃʰik	tʃʰik	tʃʰiklǝx	tʃʰ	k	tʃʰ	k			
M3	2	i		FALSE	tʃʰi+m	tʃʰi+m	tʃʰimǝk	tʃʰ	+m	tʃʰ	+m			
M3	2	i		FALSE	tʃʰim	tʃʰim	tʃʰimxǝx	tʃʰ	m	tʃʰ	m			
M3	2	i		FALSE	tʃʰi+l	tʃʰi+l	tʃʰilǝː	tʃʰ	+l	tʃʰ	+l			
M3	2	i		FALSE	tʃʰil	tʃʰil	tʃʰilkǝr	tʃʰ	l	tʃʰ	l			
M3	2	i		FALSE	tʃʰit	tʃʰit	tʃʰitwɐr	tʃʰ	t	tʃʰ	t			
M3	2	i		FALSE	tʃʰi+t	tʃʰi+t	tʃʰitɐx	tʃʰ	+t	tʃʰ	+t			
M3	2	i	全	TRUE	tʃʰi+ tʃʰ	tʃʰi+ tʃʰ	tʃʰitʃʰix	tʃʰ	+ tʃʰ	tʃʰ	+ tʃʰ	space character		
M3	2	i		FALSE	tʃitʃʰ	tʃʰitʃʰ	tʃʰitʃʰlǝx	tʃʰ	tʃʰ	tʃ	tʃʰ			
M3	2	ɪ		FALSE	tʃʰɪ+r	tʃʰɪ+r	tʃʰɪrɐiː	tʃʰ	+r	tʃʰ	+r			
M3	2	ɪ		FALSE	tʃʰɪr	tʃʰɪr	tʃʰɪrmɐiː	tʃʰ	r	tʃʰ	r			
M3	2	ɔ		FALSE	tʃʰɔŋ	tʃʰɔŋ	tʃʰɔŋxːr	tʃʰ	ŋ	tʃʰ	ŋ			
M3	2	ɔ		FALSE	tʃʰɔ+n	tʃʰɔ+n	tʃʰɔnɔk	tʃʰ	+n	tʃʰ	+n			
M3	2	ɔ		FALSE	tʃʰɔn	tʃʰɔn	tʃʰɔntʰɔkɔr	tʃʰ	n	tʃʰ	n			
M3	2	ɔ		FALSE	tʃʰɔ+w	tʃʰɔ+w	tʃʰɔwɔː	tʃʰ	+w	tʃʰ	+w			
M3	2	ɔ		FALSE	tʃʰɔw	tʃʰɔw	tʃʰɔwxɔrɔx	tʃʰ	w	tʃʰ	w			
M3	2	ɔ		FALSE	tʃʰɔ+x	tʃʰɔ+x	tʃʰɔxɔx	tʃʰ	+x	tʃʰ	+x			
M3	2	ɔ		FALSE	tʃʰɔx	tʃʰɔx	tʃʰɔxtɔx	tʃʰ	x	tʃʰ	x			
M3	2	ɔ	半	TRUE	tʃʰɔk	tʃʰɔk	tʃʰɔkʃix	tʃʰ	k	tʃʰ	k			
M3	2	ɔ		FALSE	tʃʰɔ+m	tʃʰɔ+m	tʃʰɔmɔx	tʃʰ	+m	tʃʰ	+m			
M3	2	ɔ		FALSE	tʃʰɔm	tʃʰɔm	tʃʰɔmtʃʰɔix	tʃʰ	m	tʃʰ	m			
M3	2	ɔ		FALSE	tʃʰɔl	tʃʰɔl	tʃʰɔlkɔrɔx	tʃʰ	l	tʃʰ	l			
M3	2	ɔ		FALSE	tʃʰɔ+t	tʃʰɔ+t	tʃʰɔtɔix	tʃʰ	+t	tʃʰ	+t			
M3	2	ɔ		FALSE	tʃʰɔ+tʃʰ	tʃʰɔ+tʃʰ	tʃʰɔtʃʰix	tʃʰ	+tʃʰ	tʃʰ	+tʃʰ			
M3	2	ɔ		FALSE	tʃʰɔtʃʰ	tʃʰɔtʃʰ	tʃʰɔtʃʰmɔk	tʃʰ	tʃʰ	tʃʰ	tʃʰ			
M3	2	ɔ		FALSE	tʃʰɔ+r	tʃʰɔ+r	tʃʰɔrɔix	tʃʰ	+r	tʃʰ	+r			
M3	2	ɔ		FALSE	tʃʰɔr	tʃʰɔr	tʃʰɔrkɔx	tʃʰ	r	tʃʰ	r			
M3	2	ʊ		FALSE	tʃʰʊ+w	tʃʰʊ+w	tʃʰʊwɐx	tʃʰ	+w	tʃʰ	+w			
M3	2	ʊ		FALSE	tʃʰʊw	tʃʰʊw	tʃʰʊwrɐx	tʃʰ	w	tʃʰ	w			
M3	2	ʊ	半	TRUE	tʃʊ+x	tʃʰʊ+x	tʃʰʊxɐl	tʃʰ	+x	tʃ	+x			
M3	2	ʊ		FALSE	tʃʰʊk	tʃʰʊk	tʃʰʊklɐː	tʃʰ	k	tʃʰ	k			
M3	2	ʊ		FALSE	tʃʰʊ+k	tʃʰʊ+k	tʃʰʊkɐːr	tʃʰ	+k	tʃʰ	+k			
M3	2	ʊ		FALSE	tʃʰʊm	tʃʰʊm	tʃʰʊmpæːx	tʃʰ	m	tʃʰ	m			
M3	2	ʊ		FALSE	tʃʰʊl	tʃʰʊl	tʃʰʊlpʊ:r	tʃʰ	l	tʃʰ	l			
M3	2	ʊ		FALSE	tʃʰʊ+l	tʃʰʊ+l	tʃʰʊlʊ:	tʃʰ	+l	tʃʰ	+l			
M3	2	ʊ	半	TRUE	tʃʰʊs	tʃʰʊs	tʃʰʊstæː	tʃʰ	s	tʃʰ	s			
M3	2	ʊ		FALSE	tʃʊ+s	tʃʰʊ+s	tʃʰʊsɐn	tʃʰ	+s	tʃ	+s			
M3	2	ʊ		FALSE	tʃʰʊtʰ	tʃʰʊtʰ	tʃʰʊtʰkɐx	tʃʰ	tʰ	tʃʰ	tʰ			
M3	2	ʊ		FALSE	tʃʰʊtʃʰ	tʃʰʊtʃʰ	tʃʰʊtʃʰlɐx	tʃʰ	tʃʰ	tʃʰ	tʃʰ			
M3	2	ʊ		FALSE	tʃʰʊ+tʃʰ	tʃʰʊ+tʃʰ	tʃʰʊtʃʰɐltʰ	tʃʰ	+tʃʰ	tʃʰ	+tʃʰ			
M3	2	ʊ		FALSE	tʃʰʊr	tʃʰʊr	tʃʰʊrwɐk	tʃʰ	r	tʃʰ	r			
M3	2	o		FALSE	tʃʰow	tʃʰow	tʃʰowtol	tʃʰ	w	tʃʰ	w			
M3	2	o		FALSE	tʃʰox	tʃʰox	tʃʰoxrox	tʃʰ	x	tʃʰ	x			
M3	2	o		FALSE	tʃʰo+x	tʃʰo+x	tʃʰoxox	tʃʰ	+x	tʃʰ	+x			
M3	2	o		FALSE	tʃʰok	tʃʰok	tʃʰoktʃʰoik	tʃʰ	k	tʃʰ	k			
M3	2	o		FALSE	tʃʰo+m	tʃʰo+m	tʃʰomox	tʃʰ	+m	tʃʰ	+m			
M3	2	o		FALSE	tʃʰom	tʃʰom	tʃʰomlox	tʃʰ	m	tʃʰ	m			
M3	2	o		FALSE	tʃʰo+l	tʃʰo+l	tʃʰolox	tʃʰ	+l	tʃʰ	+l			
M3	2	o		FALSE	tʃʰol	tʃʰol	tʃʰolwox	tʃʰ	l	tʃʰ	l			
M3	2	o		FALSE	tʃotʰ	tʃʰotʰ	tʃʰotʰxor	tʃʰ	tʰ	tʃ	tʰ			
M3	2	o		FALSE	tʃotʃʰ	tʃʰotʃʰ	tʃʰotʃʰkoi	tʃʰ	tʃʰ	tʃ	tʃʰ			
M3	2	o		FALSE	tʃʰor	tʃʰor	tʃʰorxoloː	tʃʰ	r	tʃʰ	r			
M3	2	o		FALSE	tʃʰo+r	tʃʰo+r	tʃʰoroix	tʃʰ	+r	tʃʰ	+r			
M3	2	u		FALSE	tʃʰuŋ	tʃʰuŋ	tʃʰuŋxǝl	tʃʰ	ŋ	tʃʰ	ŋ			
M3	2	u		FALSE	tʃʰun	tʃʰun	tʃʰuntʰkǝr	tʃʰ	n	tʃʰ	n			
M3	2	u		FALSE	tʃʰuk	tʃʰuk	tʃʰukti:x	tʃʰ	k	tʃʰ	k			
M3	2	u		FALSE	tʃʰum	tʃʰum	tʃʰumtʃʰiːx	tʃʰ	m	tʃʰ	m			
M3	2	u		FALSE	tʃʰul	tʃʰul	tʃʰulxǝkǝr	tʃʰ	l	tʃʰ	l			
M3	2	u		FALSE	tʃʰu+l	tʃʰu+l	tʃʰulis	tʃʰ	+l	tʃʰ	+l			
M3	2	u		FALSE	tʃʰu+r	tʃʰu+r	tʃʰuri:x	tʃʰ	+r	tʃʰ	+r			
M3	2	u		FALSE	tʃʰur	tʃʰur	tʃʰurtiːx	tʃʰ	r	tʃʰ	r			
M3	2	ɑ		FALSE	tʃɐ+n	tʃɐ+n	tʃɐnɐx	tʃ	+n	tʃ	+n			
M3	2	ɑ		FALSE	tʃɐn	tʃɐn	tʃɐntʃʰix	tʃ	n	tʃ	n			
M3	2	ɑ		FALSE	tʃɐk	tʃɐŋ	tʃɐŋnɐx	tʃ	ŋ	tʃ	k			
M3	2	ɑ	全	TRUE	tʃɐw	tʃɐw	tʃɐwsɐr	tʃ	w	tʃ	w			
M3	2	ɑ		FALSE	tʃɐ+w	tʃɐ+w	tʃɐwɐ:	tʃ	+w	tʃ	+w			
M3	2	æ	半	TRUE	tʃæ+xʲ	tʃæ+xʲ	tʃæxʲɐx	tʃ	+xʲ	tʃ	+xʲ			
M3	2	æ		FALSE	tʃæxʲ	tʃæxʲ	tʃæxʲrɐx	tʃ	xʲ	tʃ	xʲ			
M3	2	ɑ		FALSE	tʃɐk	tʃɐk	tʃɐkwɐr	tʃ	k	tʃ	k			
M3	2	ɑ		FALSE	tʃɐ+k	tʃɐ+k	tʃɐkɐs	tʃ	+k	tʃ	+k			
M3	2	ɑ		FALSE	tʃɐm	tʃɐm	tʃɐmnɐx	tʃ	m	tʃ	m			
M3	2	ɑ		FALSE	tʃɐ+m	tʃɐ+m	tʃɐmɐk	tʃ	+m	tʃ	+m			
M3	2	ɑ		FALSE	tʃɐ+l	tʃɐ+l	tʃɐlɐx	tʃ	+l	tʃ	+l			
M3	2	ɑ		FALSE	tʃɐl	tʃɐl	tʃɐlkɐx	tʃ	l	tʃ	l			
M3	2	ɑ		FALSE	tʃɐ+s	tʃɐ+s	tʃɐsɐx	tʃ	+s	tʃ	+s			
M3	2	ɑ	半	TRUE	tʃɐs	tʃɐs	tʃɐsmɐl	tʃ	s	tʃ	s			
M3	2	ɑ		FALSE	tʃɐt	tʃɐt	tʃɐtkɐi	tʃ	t	tʃ	t			
M3	2	ɑ		FALSE	tʃɐ+t	tʃɐ+t	tʃɐtɐrxæː	tʃ	+t	tʃ	+t			
M3	2	ɑ		FALSE	tʃɐtʃ	tʃɐtʃ	tʃɐtʃlɐx	tʃ	tʃ	tʃ	tʃ			
M3	2	ɑ		FALSE	tʃɐ+tʃ	tʃɐ+tʃ	tʃɐtʃilwɐr	tʃ	+tʃ	tʃ	+tʃ			
M3	2	ɑ		FALSE	tʃɐ+j	tʃɐ+j	tʃɐjɐ:	tʃ	+j	tʃ	+j			
M3	2	ɑ		FALSE	tʃɐr	tʃɐr	tʃɐrtɐl	tʃ	r	tʃ	r			
M3	2	æ		FALSE	tʃæ+r	tʃæ+r	tʃærim	tʃ	+r	tʃ	+r			
M3	2	i		FALSE	tʃik	tʃiŋ	tʃiŋnuːr	tʃ	ŋ	tʃ	k			
M3	2	i		FALSE	tʃi+w	tʃi+w	tʃiwuːn	tʃ	+w	tʃ	+w			
M3	2	i		FALSE	tʃiw	tʃiw	tʃiwrǝx	tʃ	w	tʃ	w			
M3	2	i		FALSE	tʃin	tʃin	tʃintʃikr	tʃ	n	tʃ	n			
M3	2	i		FALSE	tʃi+x	tʃi+x	tʃixuːn	tʃ	+x	tʃ	+x			
M3	2	i		FALSE	tʃik	tʃik	tʃikʃix	tʃ	k	tʃ	k			
M3	2	i		FALSE	tʃi+k	tʃi+k	tʃikǝs	tʃ	+k	tʃ	+k			
M3	2	i		FALSE	tʃi+m	tʃi+m	tʃimǝs	tʃ	+m	tʃ	+m			
M3	2	i		FALSE	tʃim	tʃim	tʃimlǝx	tʃ	m	tʃ	m			
M3	2	i		FALSE	tʃi+l	tʃi+l	tʃili:x	tʃ	+l	tʃ	+l			
M3	2	i		FALSE	tʃil	tʃil	tʃillǝx	tʃ	l	tʃ	l			
M3	2	i	全	TRUE	tʃi+ʃ	tʃi+ʃ	tʃiʃǝ:	tʃ	+ʃ	tʃ	+ʃ			
M3	2	i		FALSE	tʃit	tʃit	tʃitlɐx	tʃ	t	tʃ	t			
M3	2	i		FALSE	tʃi+t	tʃi+t	tʃitɐːr	tʃ	+t	tʃ	+t			
M3	2	i		FALSE	tʃi+t	tʃi+tʰ	tʃitʰǝw	tʃ	+tʰ	tʃ	+t			
M3	2	i		FALSE	tʃitʃ	tʃitʃ	tʃitʃkinǝx	tʃ	tʃ	tʃ	tʃ			
M3	2	i		FALSE	tʃi+tʃ	tʃi+tʃ	tʃitʃuːr	tʃ	+tʃ	tʃ	+tʃ			
M3	2	i		FALSE	tʃi+r	tʃi+r	tʃirǝk	tʃ	+r	tʃ	+r			
M3	2	i		FALSE	tʃir	tʃir	tʃirkǝx	tʃ	r	tʃ	r			
M3	2	ɔ		FALSE	tʃɔ+l	tʃɔŋ	tʃɔŋxʲlɔx	tʃ	ŋ	tʃ	+l			
M3	2	ɔ		FALSE	tʃɔ+w	tʃɔ+w	tʃɔwɔx	tʃ	+w	tʃ	+w			
M3	2	ɔ		FALSE	tʃɔw	tʃɔw	tʃɔwlɔŋ	tʃ	w	tʃ	w			
M3	2	ɔ		FALSE	tʃɔ+x	tʃɔ+x	tʃɔxistʰœː	tʃ	+x	tʃ	+x			
M3	2	œ		FALSE	tʃœxʲ	tʃœxʲ	tʃœxʲrɔx	tʃ	xʲ	tʃ	xʲ			
M3	2	ɔ	半	TRUE	tʃɔk	tʃɔk	tʃɔksɔx	tʃ	k	tʃ	k			
M3	2	ɔ		FALSE	tʃɔm	tʃɔm	tʃɔmwɔkɔr	tʃ	m	tʃ	m			
M3	2	œ		FALSE	tʃœ+lʲ	tʃœ+lʲ	tʃœlʲɔx	tʃ	+lʲ	tʃ	+lʲ			
M3	2	ɔ		FALSE	tʃɔl	tʃɔl	tʃɔlkɔx	tʃ	l	tʃ	l			
M3	2	ɔ		FALSE	tʃɔ+t	tʃɔ+t	tʃɔtɔx	tʃ	+t	tʃ	+t			
M3	2	ɔ		FALSE	tʃɔ+tʃʰ	tʃɔ+tʃʰ	tʃɔtʃʰin	tʃ	+tʃʰ	tʃ	+tʃʰ			
M3	2	ɔ		FALSE	tʃɔtʃʰ	tʃɔtʃʰ	tʃɔtʃʰlɔx	tʃ	tʃʰ	tʃ	tʃʰ			
M3	2	ɔ		FALSE	tʃɔ+tʃ	tʃɔ+tʃ	tʃɔtʃik	tʃ	+tʃ	tʃ	+tʃ			
M3	2	ɔ		FALSE	tʃɔtʃ	tʃɔtʃ	tʃɔtʃkɔlɔx	tʃ	tʃ	tʃ	tʃ			
M3	2	œ		FALSE	tʃœ+rʲ	tʃœ+rʲ	tʃœrʲɔk	tʃ	+rʲ	tʃ	+rʲ			
M3	2	œ		FALSE	tʃœrʲ	tʃœrʲ	tʃœrʲlɔk	tʃ	rʲ	tʃ	rʲ			
M3	2	ʊ		FALSE	tʃʊŋ	tʃʊŋ	tʃʊŋkɐk	tʃ	ŋ	tʃ	ŋ			
M3	2	ʊ		FALSE	tʃʊn	tʃʊn	tʃʊnʃix	tʃ	n	tʃ	n			
M3	2	ʊ		FALSE	tʃʊ+w	tʃʊ+w	tʃʊwɐk	tʃ	+w	tʃ	+w			
M3	2	ʊ		FALSE	tʃʊw	tʃʊw	tʃʊwtʃɐː	tʃ	w	tʃ	w			
M3	2	ʊ		FALSE	tʃʊ+k	tʃʊ+k	tʃʊkɐ:tʃɐl	tʃ	+k	tʃ	+k			
M3	2	ʊ		FALSE	tʃʊm	tʃʊm	tʃʊmlɐx	tʃ	m	tʃ	m			
M3	2	ʊ		FALSE	tʃʊ+m	tʃʊ+m	tʃʊmɐk	tʃ	+m	tʃ	+m			
M3	2	ʊ		FALSE	tʃʊ+l	tʃʊ+l	tʃʊlɐk	tʃ	+l	tʃ	+l			
M3	2	ʊ		FALSE	tʃʊl	tʃʊl	tʃʊltʃɐk	tʃ	l	tʃ	l			
M3	2	ʊ		FALSE	tʃʊ+s	tʃʊ+s	tʃʊsɐ:l	tʃ	+s	tʃ	+s			
M3	2	ʊ		FALSE	tʃʊs	tʃʊs	tʃʊslɐŋ	tʃ	s	tʃ	s			
M3	2	ʊ		FALSE	tʃʊtʰ	tʃʊtʰ	tʃʊtʰrɐx	tʃ	tʰ	tʃ	tʰ			
M3	2	ʊ		FALSE	tʃʊ+tʰ	tʃʊ+tʰ	tʃutʰɐŋ	tʃ	+tʰ	tʃ	+tʰ			
